source	run	sample	experiment	library_name	library_strategy	library_selection	library_source	library_layout	insert_size
PRJNA192205_runinfo.csv	SRR1284430	E_Vi_C48	SRX535477	E_Vi_C48	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284431	E_Vi_C48	SRX535477	E_Vi_C48	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284432	E_Vi_C48	SRX535477	E_Vi_C48	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284391	E_Vi_C08	SRX535409	E_Vi_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284392	E_Vi_C08	SRX535409	E_Vi_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284393	E_Vi_C08	SRX535409	E_Vi_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284394	E_Vi_C08	SRX535409	E_Vi_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284395	E_Vi_C08	SRX535409	E_Vi_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284396	E_Vi_C14	SRX535410	E_Vi_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284397	E_Vi_C14	SRX535410	E_Vi_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284398	E_Vi_C14	SRX535410	E_Vi_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284399	E_Vi_C14	SRX535410	E_Vi_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284400	E_Vi_C19	SRX535411	E_Vi_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284401	E_Vi_C19	SRX535411	E_Vi_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284402	E_Vi_C19	SRX535411	E_Vi_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284403	E_Vi_C19	SRX535411	E_Vi_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284404	E_Vi_C22	SRX535412	E_Vi_C22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284405	E_Vi_C22	SRX535412	E_Vi_C22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284406	E_Vi_C22	SRX535412	E_Vi_C22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284407	E_Vi_C22	SRX535412	E_Vi_C22	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284408	E_Vi_C23	SRX535472	E_Vi_C23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284409	E_Vi_C23	SRX535472	E_Vi_C23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284410	E_Vi_C23	SRX535472	E_Vi_C23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284411	E_Vi_C23	SRX535472	E_Vi_C23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284368	D_Ra_C11	SRX535403	D_Ra_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284369	D_Ra_C11	SRX535403	D_Ra_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284370	D_Ra_C11	SRX535403	D_Ra_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284371	D_Ra_C11	SRX535403	D_Ra_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284372	D_Ra_C11	SRX535403	D_Ra_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284373	D_Ra_C14	SRX535404	D_Ra_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284374	D_Ra_C14	SRX535404	D_Ra_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284375	D_Ra_C14	SRX535404	D_Ra_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284376	D_Ra_C14	SRX535404	D_Ra_C14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284377	D_Ra_C16	SRX535405	D_Ra_C16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284378	D_Ra_C16	SRX535405	D_Ra_C16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284379	D_Ra_C16	SRX535405	D_Ra_C16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284380	D_Ra_C16	SRX535405	D_Ra_C16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284381	D_Ra_C16	SRX535405	D_Ra_C16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284382	E_Vi_C01	SRX535406	E_Vi_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284383	E_Vi_C01	SRX535406	E_Vi_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284384	E_Vi_C01	SRX535406	E_Vi_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284385	E_Vi_C01	SRX535406	E_Vi_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284386	E_Vi_C01	SRX535406	E_Vi_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284387	E_Vi_C05	SRX535407	E_Vi_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284388	E_Vi_C05	SRX535407	E_Vi_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284389	E_Vi_C05	SRX535407	E_Vi_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284390	E_Vi_C05	SRX535407	E_Vi_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284343	D_Ko_C19	SRX535398	D_Ko_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284344	D_Ko_C19	SRX535398	D_Ko_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284345	D_Ko_C19	SRX535398	D_Ko_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284346	D_Ko_C19	SRX535398	D_Ko_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284347	D_Ko_C19	SRX535398	D_Ko_C19	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284348	D_Ko_C20	SRX535399	D_Ko_C20	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284349	D_Ko_C20	SRX535399	D_Ko_C20	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284350	D_Ko_C20	SRX535399	D_Ko_C20	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284351	D_Ko_C20	SRX535399	D_Ko_C20	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284353	D_Ra_C01	SRX535400	D_Ra_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284354	D_Ra_C01	SRX535400	D_Ra_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284355	D_Ra_C01	SRX535400	D_Ra_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284356	D_Ra_C01	SRX535400	D_Ra_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284357	D_Ra_C01	SRX535400	D_Ra_C01	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284358	D_Ra_C05	SRX535401	D_Ra_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284359	D_Ra_C05	SRX535401	D_Ra_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284360	D_Ra_C05	SRX535401	D_Ra_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284361	D_Ra_C05	SRX535401	D_Ra_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284362	D_Ra_C05	SRX535401	D_Ra_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284363	D_Ra_C05	SRX535401	D_Ra_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284364	D_Ra_C06	SRX535402	D_Ra_C06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284365	D_Ra_C06	SRX535402	D_Ra_C06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284366	D_Ra_C06	SRX535402	D_Ra_C06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284367	D_Ra_C06	SRX535402	D_Ra_C06	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284320	D_Ko_C05	SRX535393	D_Ko_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284321	D_Ko_C05	SRX535393	D_Ko_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284322	D_Ko_C05	SRX535393	D_Ko_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284323	D_Ko_C05	SRX535393	D_Ko_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284324	D_Ko_C05	SRX535393	D_Ko_C05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284325	D_Ko_C08	SRX535394	D_Ko_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284326	D_Ko_C08	SRX535394	D_Ko_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284327	D_Ko_C08	SRX535394	D_Ko_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284328	D_Ko_C08	SRX535394	D_Ko_C08	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284329	D_Ko_C11	SRX535395	D_Ko_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284330	D_Ko_C11	SRX535395	D_Ko_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284331	D_Ko_C11	SRX535395	D_Ko_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284332	D_Ko_C11	SRX535395	D_Ko_C11	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284333	D_Ko_C13	SRX535396	D_Ko_C13	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284334	D_Ko_C13	SRX535396	D_Ko_C13	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284335	D_Ko_C13	SRX535396	D_Ko_C13	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284336	D_Ko_C13	SRX535396	D_Ko_C13	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284337	D_Ko_C13	SRX535396	D_Ko_C13	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284338	D_Ko_C15	SRX535397	D_Ko_C15	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284339	D_Ko_C15	SRX535397	D_Ko_C15	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284340	D_Ko_C15	SRX535397	D_Ko_C15	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284341	D_Ko_C15	SRX535397	D_Ko_C15	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284342	D_Ko_C15	SRX535397	D_Ko_C15	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271637	S_Up_H43	SRX533482	S_Up_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271638	S_Up_H43	SRX533482	S_Up_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271639	S_Up_H43	SRX533482	S_Up_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271640	S_Up_H43	SRX533482	S_Up_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271641	S_Up_H47	SRX533484	S_Up_H47	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271642	S_Up_H47	SRX533484	S_Up_H47	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271643	S_Up_H47	SRX533484	S_Up_H47	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271644	S_Up_H47	SRX533484	S_Up_H47	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271656	S_Up_H47	SRX533484	S_Up_H47	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271660	S_Up_H51	SRX533485	S_Up_H51	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271661	S_Up_H51	SRX533485	S_Up_H51	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271662	S_Up_H51	SRX533485	S_Up_H51	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271663	S_Up_H51	SRX533485	S_Up_H51	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271664	S_Up_H52	SRX533486	S_Up_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271665	S_Up_H52	SRX533486	S_Up_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271666	S_Up_H52	SRX533486	S_Up_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271667	S_Up_H52	SRX533486	S_Up_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284299	D_Ko_C04	SRX535392	D_Ko_C04	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284300	D_Ko_C04	SRX535392	D_Ko_C04	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284302	D_Ko_C04	SRX535392	D_Ko_C04	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284304	D_Ko_C04	SRX535392	D_Ko_C04	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1284307	D_Ko_C04	SRX535392	D_Ko_C04	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271612	S_Up_H09	SRX533477	S_Up_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271614	S_Up_H09	SRX533477	S_Up_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271615	S_Up_H09	SRX533477	S_Up_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271616	S_Up_H09	SRX533477	S_Up_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271617	S_Up_H09	SRX533477	S_Up_H09	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271618	S_Up_H16	SRX533478	S_Up_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271619	S_Up_H16	SRX533478	S_Up_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271620	S_Up_H16	SRX533478	S_Up_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271621	S_Up_H16	SRX533478	S_Up_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271622	S_Up_H24	SRX533479	S_Up_H24	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271623	S_Up_H24	SRX533479	S_Up_H24	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271624	S_Up_H24	SRX533479	S_Up_H24	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271625	S_Up_H24	SRX533479	S_Up_H24	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271626	S_Up_H24	SRX533479	S_Up_H24	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271627	S_Up_H29	SRX533480	S_Up_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271628	S_Up_H29	SRX533480	S_Up_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271629	S_Up_H29	SRX533480	S_Up_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271630	S_Up_H29	SRX533480	S_Up_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271631	S_Up_H29	SRX533480	S_Up_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271632	S_Up_H37	SRX533481	S_Up_H37	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271633	S_Up_H37	SRX533481	S_Up_H37	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271634	S_Up_H37	SRX533481	S_Up_H37	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271635	S_Up_H37	SRX533481	S_Up_H37	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271636	S_Up_H37	SRX533481	S_Up_H37	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269694	S_Ri_H07	SRX532430	S_Ri_H07	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269695	S_Ri_H07	SRX532430	S_Ri_H07	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269696	S_Ri_H07	SRX532430	S_Ri_H07	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269697	S_Ri_H07	SRX532430	S_Ri_H07	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269698	S_Ri_H07	SRX532430	S_Ri_H07	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269699	S_Ri_H23	SRX532431	S_Ri_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269700	S_Ri_H23	SRX532431	S_Ri_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269701	S_Ri_H23	SRX532431	S_Ri_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269702	S_Ri_H23	SRX532431	S_Ri_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269703	S_Ri_H23	SRX532431	S_Ri_H23	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269720	S_Ri_H29	SRX532432	S_Ri_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269721	S_Ri_H29	SRX532432	S_Ri_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269722	S_Ri_H29	SRX532432	S_Ri_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269723	S_Ri_H29	SRX532432	S_Ri_H29	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269724	S_Ri_H43	SRX532458	S_Ri_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269725	S_Ri_H43	SRX532458	S_Ri_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269726	S_Ri_H43	SRX532458	S_Ri_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269727	S_Ri_H43	SRX532458	S_Ri_H43	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271605	S_Up_H03	SRX533476	S_Up_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271606	S_Up_H03	SRX533476	S_Up_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271609	S_Up_H03	SRX533476	S_Up_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271610	S_Up_H03	SRX533476	S_Up_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1271611	S_Up_H03	SRX533476	S_Up_H03	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266950	PL_Wa_H32	SRX530170	PL_Wa_H32	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266951	PL_Wa_H32	SRX530170	PL_Wa_H32	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266952	PL_Wa_H32	SRX530170	PL_Wa_H32	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266953	PL_Wa_H32	SRX530170	PL_Wa_H32	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266954	PL_Wa_H35	SRX530171	PL_Wa_H35	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266955	PL_Wa_H35	SRX530171	PL_Wa_H35	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266956	PL_Wa_H35	SRX530171	PL_Wa_H35	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266957	PL_Wa_H35	SRX530171	PL_Wa_H35	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266958	PL_Wa_H35	SRX530171	PL_Wa_H35	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266959	PL_Wa_H50	SRX530172	PL_Wa_H50	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266960	PL_Wa_H50	SRX530172	PL_Wa_H50	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266961	PL_Wa_H50	SRX530172	PL_Wa_H50	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266962	PL_Wa_H50	SRX530172	PL_Wa_H50	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266963	PL_Wa_H52	SRX530173	PL_Wa_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266964	PL_Wa_H52	SRX530173	PL_Wa_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266965	PL_Wa_H52	SRX530173	PL_Wa_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1266966	PL_Wa_H52	SRX530173	PL_Wa_H52	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269689	S_Ri_H05	SRX532429	S_Ri_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269690	S_Ri_H05	SRX532429	S_Ri_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269691	S_Ri_H05	SRX532429	S_Ri_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269692	S_Ri_H05	SRX532429	S_Ri_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1269693	S_Ri_H05	SRX532429	S_Ri_H05	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265427	PL_Wa_H14	SRX528873	PL_Wa_H14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265428	PL_Wa_H14	SRX528873	PL_Wa_H14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265429	PL_Wa_H14	SRX528873	PL_Wa_H14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265430	PL_Wa_H14	SRX528873	PL_Wa_H14	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265485	PL_Wa_H16	SRX528882	PL_Wa_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265486	PL_Wa_H16	SRX528882	PL_Wa_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265487	PL_Wa_H16	SRX528882	PL_Wa_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265488	PL_Wa_H16	SRX528882	PL_Wa_H16	WGS	RANDOM	GENOMIC	PAIRED	0
PRJNA192205_runinfo.csv	SRR1265490	PL_Wa_H22	SRX528883	PL_Wa_H22	WGS	RANDOM	GENOMIC	PAIRED	0
